id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
742349,2 Bed Rooms@Mongkok Langham Place,3776595,Lam,,Yau Tsim Mong,22.31941088,114.1673352,Entire home/apt,848,4,190,8/15/2018,2.69,8,114,HongKong
744230,Charming 1 BR appt + roof in Soho,3900338,Marie,,Central & Western,22.28220007,114.1518049,Entire home/apt,1013,2,7,3/8/2016,0.19,2,0,HongKong
748065,Hoi Shing Hotel - Triple Rm (3ppl),2953879,Biosze,,Yau Tsim Mong,22.30681174,114.1715135,Entire home/apt,652,1,7,7/30/2018,0.12,8,363,HongKong
748127,Hoi Shing House - Family Rm (3 adults & 1 kid),2953879,Biosze,,Yau Tsim Mong,22.30518008,114.1711959,Entire home/apt,754,1,4,7/23/2018,0.06,8,365,HongKong
748158,Hoi Shing Hotel - Double Bed Rm,2953879,Biosze,,Yau Tsim Mong,22.30623714,114.1713807,Entire home/apt,447,1,13,7/14/2018,0.19,8,362,HongKong
748178,Hoi Shing Hotel - Twins bed Rm(2pp),2953879,Biosze,,Yau Tsim Mong,22.30511464,114.1722156,Entire home/apt,447,1,9,8/27/2017,0.13,8,365,HongKong
749904,New Renovated! 2BR High Lv@ Mongkok MTR Argyle St.,3934072,Paul,,Kowloon City,22.32069872,114.1732918,Entire home/apt,832,1,144,7/28/2018,2.07,3,120,HongKong
754511,"Best of Causeway Bay, Tai Hang",3970555,Quentin,,Wan Chai,22.27925932,114.1920702,Entire home/apt,722,4,14,1/5/2016,0.2,1,0,HongKong
757034,MK MTR 3 Bedrooms with (2 toilets) for 1-7ppl,2232885,Cathy,,Yau Tsim Mong,22.32045873,114.1728429,Entire home/apt,1083,3,81,8/5/2018,1.16,6,0,HongKong
758472,"Lady Market, Mongkok MTR 2BR Apt",3934072,Paul,,Yau Tsim Mong,22.31647519,114.1724055,Entire home/apt,848,4,140,7/21/2018,2,3,252,HongKong
764696,Single bed room with green view ,4031260,Jen Ai,,North,22.5026213,114.1341807,Private room,298,2,38,6/23/2018,0.54,2,296,HongKong
767022,Hong Kong - Great views/Location!,1853636,Ella,,Southern,22.23011311,114.2185629,Entire home/apt,5102,90,5,4/16/2017,0.07,1,0,HongKong
767500,Cozy Double Rm 1 next to Jordan MTR,4048151,Stephen,,Yau Tsim Mong,22.30631514,114.1707872,Private room,330,1,176,8/1/2018,2.59,9,319,HongKong
